Country Code,Year,FDI,GDP_Growth,Internet_Usage,WGI
MUS,2012,4.97804411127418,3.49611836470866,35.42,0.880852997303009
MUS,2012,4.97804411127418,3.49611836470866,35.42,0.931618332862854
MUS,2012,4.97804411127418,3.49611836470866,35.42,0.252168297767639
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.94480174779892
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.916566729545593
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.966415286064148
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.928622841835022
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.892884910106659
MUS,2013,2.35929777878695,3.36040609974133,40.1168,0.251939684152603
MUS,2014,3.44327494440095,3.82696982009337,44.8033,0.667965948581696
MUS,2014,3.44327494440095,3.82696982009337,44.8033,1.15004467964172
MUS,2014,3.44327494440095,3.82696982009337,44.8033,0.948849141597748
MUS,2014,3.44327494440095,3.82696982009337,44.8033,0.939608097076416
MUS,2014,3.44327494440095,3.82696982009337,44.8033,1.19694662094116
MUS,2014,3.44327494440095,3.82696982009337,44.8033,0.317739754915237
MUS,2015,1.77973545308924,3.69055690369433,50.1393,0.988632321357727
MUS,2015,1.77973545308924,3.69055690369433,50.1393,1.12657856941223
MUS,2015,1.77973545308924,3.69055690369433,50.1393,0.843552529811859
MUS,2015,1.77973545308924,3.69055690369433,50.1393,0.826196253299713
MUS,2015,1.77973545308924,3.69055690369433,50.1393,1.13669097423553
MUS,2015,1.77973545308924,3.69055690369433,50.1393,0.223563492298126
MUS,2016,2.96891288123063,3.8624682634,52.1913,0.999218165874481
MUS,2016,2.96891288123063,3.8624682634,52.1913,1.01903390884399
MUS,2016,2.96891288123063,3.8624682634,52.1913,0.688062191009521
MUS,2016,2.96891288123063,3.8624682634,52.1913,0.817911267280579
MUS,2016,2.96891288123063,3.8624682634,52.1913,1.09485113620758
MUS,2016,2.96891288123063,3.8624682634,52.1913,0.106664188206196
MUS,2017,3.45396863043017,3.93798380632353,55.4032,0.962365567684174
MUS,2017,3.45396863043017,3.93798380632353,55.4032,0.959638118743896
MUS,2017,3.45396863043017,3.93798380632353,55.4032,0.670067489147186
MUS,2017,3.45396863043017,3.93798380632353,55.4032,0.788255393505096
MUS,2017,3.45396863043017,3.93798380632353,55.4032,1.05010139942169
MUS,2017,3.45396863043017,3.93798380632353,55.4032,0.156347960233688
