REF_AREA,COUNTERPART_AREA,weight
VCT,MYS,0.00022129666439398666
VCT,NCL,2.4804628289820772e-05
VCT,NER,1.0034441970314716e-05
VCT,NGA,0.0014061585563617757
VCT,NIC,2.122147073434811e-05
VCT,NLD,0.019593481908595257
VCT,NOR,0.0013443937779483786
VCT,NPL,4.298988659071551e-05
VCT,NZL,0.0001275689466547801
VCT,OMN,0.000349215122321862
VCT,PAK,0.0002492602342665919
VCT,PAN,4.6426302771987866e-05
VCT,PER,1.3545562851179957e-05
VCT,PHL,8.112930375786489e-05
VCT,PNG,6.387251815191021e-05
VCT,POL,0.0012810228484937348
VCT,PRK,3.7352349796438726e-05
VCT,PRT,0.0003143600439118137
VCT,PRY,1.3486866301499838e-05
VCT,PSE,0.00010132358487281095
VCT,PYF,1.2435664457228634e-05
VCT,QAT,0.0009389633691828766
VCT,ROU,0.0017494026387661784
VCT,RUS,0.005525122229539419
VCT,RWA,2.655752070526793e-05
VCT,SAU,0.0027605334157807596
VCT,SCG_F,3.3320964043408795e-05
VCT,SDN,5.91287697277625e-05
VCT,SEN,2.9068132216585706e-05
VCT,SGP,0.0022660336609006643
VCT,SLB,5.56550011966937e-06
VCT,SLE,4.2813796941675146e-05
VCT,SLV,1.078682501621441e-05
VCT,SOM,2.6765626654133805e-05
VCT,SRB,0.00010552972626238848
VCT,STP,3.1119843430404373e-05
VCT,SUR,0.00024112809411091019
VCT,SVK,5.211186401600293e-05
VCT,SVN,0.0002708152081241226
VCT,SWE,0.0012147411037799545
VCT,SWZ,0.00046960174571578393
VCT,SYC,0.00027202115541755047
VCT,SYR,4.073273745301643e-05
VCT,TCA,2.552499503589495e-05
VCT,TCD,8.916539501407014e-05
VCT,TGO,0.0001440306608150677
VCT,THA,0.00039751437863364274
VCT,TJK,2.4732591615213355e-05
VCT,TKM,0.00017158335483991215
VCT,TLS,1.7582284654180796e-06
VCT,TON,1.0672099941839634e-06
VCT,TTO,0.0006366387859804725
VCT,TUN,0.00015792573493934292
VCT,TUR,0.001786157350965874
VCT,TUV,2.3478619872047193e-07
VCT,TWN,0.0010279179902230953
VCT,TZA,3.695481407360519e-05
VCT,UGA,3.1962939325809704e-05
VCT,UKR,7.424313127039287e-05
VCT,URY,0.0004373293154916609
VCT,USA,0.1422702499052115
VCT,UZB,3.15440594030925e-05
VCT,VEN,0.0007796049048263416
VCT,VNM,6.814669417861698e-05
VCT,VUT,4.514298275398165e-06
VCT,W,0.45777803725605365
VCT,WSM,2.318513712364661e-06
VCT,WXD,0.0009852162503308094
VCT,YEM,2.896407924215277e-05
VCT,ZAF,0.0013611142905322559
VCT,ZMB,0.0002273424090110388
VCT,ZWE,1.5378496016190914e-05
VEN,ABW,0.0005261460392683326
VEN,AFG,6.77585096105177e-05
VEN,AGO,0.003788560114942589
VEN,AIA,2.7180641468584014e-05
VEN,ALB,1.7171048512756077e-05
VEN,ANT_F,0.00046997502998801936
VEN,ARE,0.0030700141454427297
VEN,ARG,0.0012633868558800051
VEN,ARM,1.5166371435005602e-06
VEN,ATG,0.00012650605145675688
VEN,AUS,0.0008243546186798093
VEN,AUT,0.0010267811171692242
VEN,AZE,0.00013409082860882786
VEN,BDI,4.15019611478721e-06
VEN,BEL,0.002115446758957717
VEN,BEN,8.272807363725511e-06
VEN,BFA,4.7591850762208036e-05
VEN,BGD,3.775094987060995e-05
VEN,BGR,5.741445015627174e-05
VEN,BHR,0.0001925747227949342
VEN,BHS,0.000494593727040886
VEN,BIH,2.6420466223170833e-05
VEN,BLR,5.366821318271421e-05
VEN,BLZ,8.128464248389203e-05
VEN,BMU,0.0008291504067510988
VEN,BOL,0.00011032248809357275
VEN,BRA,0.007802827559433787
VEN,BRB,0.000653109362924354
VEN,BRN,9.849202875262217e-05
VEN,BTN,1.4893175167463528e-06
VEN,BWA,6.672195522842601e-05
VEN,CAF,1.4025843327791122e-06
VEN,CAN,0.010512944877775852
VEN,CHE,0.018684244709481084
VEN,CHL,0.0033392331527597615
VEN,CHN,0.00655364293087955
VEN,CIV,4.7250488047327795e-05
VEN,CMR,1.6564711942269497e-05
VEN,COD,4.2061880876786e-05
VEN,COG,0.00018101958163428328
VEN,COL,0.0028137390711862045
VEN,COM,2.747611782008098e-06
VEN,CPV,3.264324062395199e-05
VEN,CRI,0.0004465865118563762
VEN,CUB,0.000197593842183962
VEN,CYM,0.0010590079324144955
VEN,CYP,0.00022652373548209942
VEN,CZE,0.00017055775602199007
VEN,DEU,0.023881461806275966
VEN,DJI,4.370503706845896e-05
VEN,DMA,4.0560097122588697e-05
VEN,DNK,0.007810457957710146
VEN,DOM,0.00017983422812006431
VEN,DZA,0.0002920125941592603
VEN,ECU,0.0008539945570344614
VEN,EGY,0.0008064241906389242
VEN,ERI,1.6580095809762157e-06
VEN,ESP,0.06748173685902267
VEN,EST,8.101197669453938e-06
VEN,ETH,3.2455451344903644e-05
VEN,FIN,0.0013250379700959366
VEN,FJI,6.516394078615208e-06
VEN,FRA,0.011708383047614438
VEN,FRO,3.935246352441485e-05
VEN,GAB,0.00015915194447165587
VEN,GBR,0.035841812445248984
VEN,GEO,3.593326635462372e-05
VEN,GHA,2.7831272967885673e-05
VEN,GIN,8.835883437866356e-05
VEN,GMB,1.1585113178352129e-05
VEN,GNB,3.2295512170798916e-06
VEN,GNQ,0.00011381436077531197
VEN,GRC,0.00027640725202252443
VEN,GRD,1.3800655336389936e-05
VEN,GTM,9.448904033539402e-05
VEN,GUY,0.00023167149583205724
VEN,HKG,0.001631975037635835
VEN,HND,4.9335002092583276e-05
VEN,HRV,0.00013752700108067987
VEN,HTI,1.1671315884129967e-05
VEN,HUN,0.0001063629988878756
VEN,IDN,0.0006122102902387375
VEN,IND,0.0026748039157517564
VEN,IRL,0.006092682051524945
VEN,IRN,0.00010934640822507292
VEN,IRQ,0.0003831874720063648
VEN,ISL,0.00013758906702883992
VEN,ISR,0.00029424484638026425
VEN,ITA,0.01729608832249733
VEN,JAM,0.0005861020104300298
VEN,JOR,1.6223083988294554e-05
VEN,JPN,0.0089283075918495
VEN,KAZ,0.0002501578650154358
VEN,KEN,2.1011180125837768e-05
VEN,KGZ,2.2211121790265287e-06
VEN,KHM,3.4815283570458824e-06
VEN,KIR,5.901569857098193e-07
VEN,KNA,7.615279647961628e-05
VEN,KOR,0.0017392576204650393
VEN,KWT,8.90312154837307e-05
VEN,LAO,5.72783825006901e-06
VEN,LBN,0.0002537155169926609
VEN,LBR,7.14501073305668e-06
VEN,LBY,1.3946271599380808e-05
VEN,LCA,5.920003974179915e-05
VEN,LKA,1.0510629605718206e-05
VEN,LSO,1.1586439373825634e-05
VEN,LTU,7.876566680151625e-05
VEN,LUX,0.0020004759557295084
VEN,LVA,8.158383218271481e-05
VEN,MAC,0.0004050826940348412
VEN,MAR,0.00029133941733690906
VEN,MDA,2.1829177493895786e-06
VEN,MDG,1.3703047349539953e-05
VEN,MDV,4.469278745712564e-06
VEN,MEX,0.004337205325658032
VEN,MKD,6.34847120775998e-05
VEN,MLI,6.219856770739443e-06
VEN,MLT,0.0025433190612483667
VEN,MMR,2.1300555978156606e-05
VEN,MNE,1.4942377019530574e-05
VEN,MNG,2.023509053474252e-06
VEN,MOZ,1.644058004594941e-05
VEN,MRT,9.838407644107885e-05
VEN,MSR,3.648363747612838e-06
VEN,MUS,3.388402910896346e-05
VEN,MWI,6.563712733109874e-05
VEN,MYS,0.0005350373842009009
VEN,NCL,4.477235918553595e-06
VEN,NER,1.9394282604540216e-06
VEN,NGA,0.0008945803823492361
VEN,NIC,0.00010697755787029792
VEN,NLD,0.028291680823727825
VEN,NOR,0.0010504786388461943
VEN,NPL,1.6658076103604266e-05
VEN,NZL,0.00021968295399066483
VEN,OMN,0.00029962442569899083
VEN,PAK,0.00014186763886546243
VEN,PAN,0.0010479933485288454
VEN,PER,0.0011857346627980438
VEN,PHL,9.976650260266067e-05
VEN,PNG,3.16289663258152e-05
VEN,POL,0.0006009437292131213
VEN,PRK,1.839963599941131e-05
VEN,PRT,0.0056676366675056196
VEN,PRY,2.245301984463264e-05
VEN,PSE,1.8573367606440493e-05
VEN,PYF,1.2744738500385085e-06
VEN,QAT,0.0006741892399757194
VEN,ROU,0.00036282241431521875
VEN,RUS,0.0013576666225696798
VEN,RWA,1.5284933310336968e-05
VEN,SAU,0.0028939189928406665
VEN,SCG_F,1.5067702491776816e-05
VEN,SDN,3.4250854776935e-05
VEN,SEN,1.7035776574458553e-05
VEN,SGP,0.00457534388109709
VEN,SLB,6.269191242353838e-06
VEN,SLE,1.3864843197307588e-05
VEN,SLV,0.00014700028058702228
VEN,SOM,1.254262631022289e-05
VEN,SRB,1.9686045608711367e-06
VEN,STP,4.6572271682177224e-05
VEN,SUR,0.00019548863948931988
VEN,SVK,3.667673153707074e-05
VEN,SVN,0.00010047150811637606
VEN,SWE,0.004193232218858833
VEN,SWZ,5.9700545913500014e-05
VEN,SYC,1.623952881216602e-05
VEN,SYR,1.5397129447395513e-05
VEN,TCA,4.8753597996998605e-06
VEN,TCD,0.0001852464318474391
VEN,TGO,2.1110114308161257e-05
VEN,THA,0.0004978442321464474
VEN,TJK,2.1039560708970786e-05
VEN,TKM,0.00016302708764523807
VEN,TLS,7.95717284103127e-09
VEN,TON,1.0980898520623153e-06
VEN,TTO,0.00015472457350290607
VEN,TUN,0.00011111157440030836
VEN,TUR,0.0006286845556497139
VEN,TUV,2.336756424316183e-07
VEN,TWN,0.0009471245122486072
VEN,TZA,1.0666059715213017e-05
VEN,UGA,2.3119830928711054e-05
VEN,UKR,0.00014262914030634913
VEN,URY,0.0005716671684182096
VEN,USA,0.2017637768616987
VEN,UZB,1.2803091101219315e-06
VEN,VCT,0.00011712825802450681
VEN,VNM,4.512857528971945e-05
VEN,VUT,3.4693273586896342e-06
VEN,W,0.4655918662423573
VEN,WSM,3.5788711048011644e-06
VEN,WXD,0.0013974694620768973
VEN,YEM,6.238423507368517e-06
VEN,ZAF,0.0010364347592599634
VEN,ZMB,4.033543960937692e-05
VEN,ZWE,2.9208129108478784e-06
VNM,ABW,3.9941035978862646e-05
VNM,AFG,0.00020974661256857667
VNM,AGO,0.006330022753177501
VNM,AIA,1.8102487277890886e-05
VNM,ALB,4.8041859559161095e-05
VNM,ANT_F,7.869040626853747e-05
VNM,ARE,0.007368588526231713
VNM,ARG,0.0003994666211938581
VNM,ARM,3.304076762371377e-05
VNM,ATG,0.00019396207179271118
VNM,AUS,0.01504578852226299
VNM,AUT,0.0013137357443063138
VNM,AZE,0.00028325266485773923
VNM,BDI,3.4609536785805143e-06
VNM,BEL,0.00378752470127711
VNM,BEN,5.8059664782578806e-05
VNM,BFA,8.450849058792216e-05
VNM,BGD,0.00034901803674063255
VNM,BGR,0.00021414892131847474
VNM,BHR,0.00048806289471324234
VNM,BHS,0.0008060920090912264
VNM,BIH,7.091943125945121e-05
VNM,BLR,8.911514169736198e-05
VNM,BLZ,0.00013798267539275952
VNM,BMU,0.0007498096666631046
VNM,BOL,1.0642412092308856e-05
VNM,BRA,0.0027390297844239377
VNM,BRB,0.0006002276674187857
VNM,BRN,0.0001940141223651188
VNM,BTN,2.343211498969328e-06
VNM,BWA,0.00011658322298126665
VNM,CAF,2.382044735012747e-06
VNM,CAN,0.004423001952070946
VNM,CHE,0.024758878816821848
VNM,CHL,0.000771409952406786
VNM,CHN,0.008043004517824725
VNM,CIV,2.3623473948027723e-05
VNM,CMR,0.0002503034828479471
VNM,COD,2.8243459361410164e-05
VNM,COG,0.00041714732338387977
VNM,COL,0.0004292472684711797
VNM,COM,6.928574509132339e-06
VNM,CPV,7.3159711289389794e-06
VNM,CRI,6.09505184838231e-05
VNM,CUB,0.00032705117460610765
VNM,CYM,0.0006799430605772281
VNM,CYP,0.0027309006546896563
VNM,CZE,0.0010452232167165133
VNM,DEU,0.020332747046286896
VNM,DJI,0.00013090449935079725
VNM,DMA,2.1492558603934315e-05
VNM,DNK,0.004702634236440686
VNM,DOM,4.001168439624285e-05
VNM,DZA,0.0002482194715028098
VNM,ECU,0.00012582225806740397
VNM,EGY,0.0005890643986996653
VNM,ERI,1.938959851108903e-05
VNM,ESP,0.005804949328195731
VNM,EST,0.0001288539407330949
VNM,ETH,0.00010084909523171058
VNM,FIN,0.0031281498045313723
VNM,FJI,2.9303185622113106e-05
VNM,FRA,0.020033457073716274
VNM,FRO,5.3376516876836584e-05
VNM,GAB,0.00035444802263473994
VNM,GBR,0.03224502818105546
VNM,GEO,0.0001288844692710688
VNM,GHA,0.0003418161090006765
VNM,GIN,0.00011905334430284777
VNM,GMB,1.938328226185305e-05
VNM,GNB,9.5916923351461e-06
VNM,GNQ,0.00018620770617976397
VNM,GRC,0.0009800654914036365
VNM,GRD,2.1953644798160694e-06
VNM,GTM,2.6708025959175336e-05
VNM,GUY,6.720910270362802e-05
VNM,HKG,0.008341248449341324
VNM,HND,1.9201163742215694e-05
VNM,HRV,0.00019243272070455542
VNM,HTI,2.6039322313210796e-06
VNM,HUN,0.0012869747320341032
VNM,IDN,0.0036430864682624456
VNM,IND,0.0035219163616924958
VNM,IRL,0.012439106032269956
VNM,IRN,0.0001628616793278055
VNM,IRQ,0.0006656431892745528
VNM,ISL,0.00012979506186925558
VNM,ISR,0.0008735252216751531
VNM,ITA,0.009007892998054934
VNM,JAM,7.303362023982711e-05
VNM,JOR,9.88046189280873e-05
VNM,JPN,0.06262620759240259
VNM,KAZ,0.00046580256092440135
VNM,KEN,0.0001954273246478796
VNM,KGZ,1.9174612101908893e-05
VNM,KHM,7.97721224339879e-05
VNM,KIR,3.531251193225379e-07
VNM,KNA,2.200230331079341e-05
VNM,KOR,0.0041448806548795465
VNM,KWT,0.0002141878715220966
VNM,LAO,4.357849373331521e-05
VNM,LBN,0.00044638699561089777
VNM,LBR,9.9935929346798e-06
VNM,LBY,9.38349004551572e-06
VNM,LCA,3.851391455426699e-06
VNM,LKA,0.0001200134141867164
VNM,LSO,2.3230228949298877e-05
VNM,LTU,0.0001023226527849485
VNM,LUX,0.00311898328934387
VNM,LVA,0.00016420458409592147
VNM,MAC,0.0009349723844970495
VNM,MAR,0.00027988715672316904
VNM,MDA,1.7959786832189165e-05
VNM,MDG,0.00011422889956234514
VNM,MDV,1.8388473007186547e-05
VNM,MEX,0.0021929737794802516
VNM,MKD,4.2911895503762665e-05
VNM,MLI,2.742655779355703e-05
VNM,MLT,0.000633988253520244
VNM,MMR,0.00028109613361396656
VNM,MNE,0.00011893567491893306
VNM,MNG,3.29930448517086e-05
VNM,MOZ,0.0001978846965034103
VNM,MRT,7.281945260369611e-05
VNM,MSR,3.0562458571641574e-06
VNM,MUS,0.000797724382464497
VNM,MWI,0.0001906745810329632
VNM,MYS,0.006184121021821344
VNM,NCL,1.4137637271373472e-05
VNM,NER,2.2210037730110014e-05
VNM,NGA,0.0009255963803765544
VNM,NIC,1.8739375742518647e-05
VNM,NLD,0.023070627039414728
VNM,NOR,0.002243818650089246
VNM,NPL,2.0352241681683426e-05
VNM,NZL,0.0007211495687872767
VNM,OMN,0.0009175701821113032
VNM,PAK,0.0006390544702453905
VNM,PAN,0.0002986100400371271
VNM,PER,0.00027076485528031884
VNM,PHL,0.0012284253240005792
VNM,PNG,0.0004273258420600796
VNM,POL,0.0010325914200500282
VNM,PRK,0.00013059032443509658
VNM,PRT,0.0014111388577094845
VNM,PRY,1.1921569530172809e-05
VNM,PSE,1.1687049535392522e-05
VNM,PYF,3.3809478549247955e-06
VNM,QAT,0.0012475271822686958
VNM,ROU,0.001206840361009674
VNM,RUS,0.0034776734921136187
VNM,RWA,1.940667577754186e-05
VNM,SAU,0.006870536132449037
VNM,SCG_F,4.832667561267232e-05
VNM,SDN,2.4515468701241923e-05
VNM,SEN,2.080572498331095e-05
VNM,SGP,0.026282484574491997
VNM,SLB,4.710401351519683e-06
VNM,SLE,2.0236560746602276e-05
VNM,SLV,2.8180530804207278e-05
VNM,SOM,9.122535378007081e-06
VNM,SRB,0.00017499501865875125
VNM,STP,4.527545936138125e-05
VNM,SUR,2.2130265841611186e-05
VNM,SVK,0.0007551056077123151
VNM,SVN,0.00016305233648066927
VNM,SWE,0.00548200137624144
VNM,SWZ,0.0005446585932840155
VNM,SYC,0.00012368362286313328
VNM,SYR,4.1362192056957667e-05
VNM,TCA,1.9279765954930082e-06
VNM,TCD,7.32133994078956e-05
VNM,TGO,3.409055164024897e-05
VNM,THA,0.0057850830868024835
VNM,TJK,1.922666267431649e-05
VNM,TKM,4.871758125983228e-05
VNM,TLS,2.6633517611706484e-07
VNM,TON,1.3436065735866156e-06
VNM,TTO,4.753059427378222e-05
VNM,TUN,7.723661623605659e-05
VNM,TUR,0.0010929992089698708
VNM,TUV,2.84231215619002e-08
VNM,TWN,0.0048510672631619485
VNM,TZA,9.28908551295354e-05
VNM,UGA,0.00011496567833896411
VNM,UKR,0.00032169324074032184
VNM,URY,0.00016580540237450648
VNM,USA,0.09000841280079216
VNM,UZB,2.6659601381699505e-05
VNM,VCT,1.6270190161565095e-05
VNM,VEN,0.0004264570068873973
VNM,VUT,2.258526972175848e-06
VNM,W,0.5126619584584651
VNM,WSM,3.3584900798635414e-06
VNM,WXD,0.0020881002977445958
VNM,YEM,2.7779448977722686e-05
VNM,ZAF,0.0014438672049311742
VNM,ZMB,0.0002755722227543686
VNM,ZWE,9.677663505302466e-06
VUT,ABW,4.411809497131986e-05
VUT,AFG,0.00022331704706676818
VUT,AGO,0.008580091423243862
VUT,AIA,9.671372425335308e-05
VUT,ALB,0.0001312913838828768
VUT,ANT_F,0.0002818536255901674
VUT,ARE,0.006206874755852742
VUT,ARG,0.00015184080381714382
VUT,ARM,8.282412382302017e-06
VUT,ATG,0.00041117325103857185
VUT,AUS,0.016082021226688146
VUT,AUT,0.00037945566809655107
VUT,AZE,0.00022427211755846573
VUT,BDI,6.156610320136465e-06
VUT,BEL,0.006711424119211317
VUT,BEN,0.00010796917865013301
VUT,BFA,0.00028592037736126675
VUT,BGD,0.0003811142044880473
VUT,BGR,0.0001596713548915459
VUT,BHR,0.0008876558654314521
VUT,BHS,0.0029999020883600064
VUT,BIH,0.00011118869046891996
VUT,BLR,0.00024843642795593213
VUT,BLZ,0.0007604877159831621
VUT,BMU,0.0026691909588531593
VUT,BOL,1.5147623389827002e-06
VUT,BRA,0.0016765749002991808
VUT,BRB,0.005413190638101705
VUT,BRN,0.00013995890533441172
VUT,BTN,5.458279207927491e-06
VUT,BWA,0.00012629010077043902
VUT,CAF,8.374838558917913e-06
VUT,CAN,0.005317642510631231
VUT,CHE,0.048940892867137195
VUT,CHL,0.0006668497294960823
VUT,CHN,0.0019004875827263626
VUT,CIV,2.5021819924958298e-05
VUT,CMR,0.0008538535587279838
VUT,COD,1.6123233031883654e-05
VUT,COG,0.0007949164667725824
VUT,COL,0.0002789832793274849
VUT,COM,5.858792639929697e-06
VUT,CPV,9.19640457328141e-06
VUT,CRI,7.6210517407394e-05
VUT,CUB,0.0003043748039589068
VUT,CYM,0.0026705824862899878
VUT,CYP,0.00019767905263103723
VUT,CZE,0.00014317841715319867
VUT,DEU,0.013978606838413999
VUT,DJI,0.00041566105539203244
VUT,DMA,3.9727851582064916e-05
VUT,DNK,0.000832400416177917
VUT,DOM,3.120410418304362e-05
VUT,DZA,0.00016873425498749325
VUT,ECU,0.00011775608379623817
VUT,EGY,0.0009467778097400853
VUT,ERI,1.3658534988793161e-06
VUT,ESP,0.002291748127491799
VUT,EST,2.2613604545355293e-05
VUT,ETH,8.189472726927148e-05
VUT,FIN,0.00038338891539031625
VUT,FJI,0.0003571090725058639
VUT,FRA,0.015278360216650183
VUT,FRO,4.602310116712523e-05
VUT,GAB,0.0005611501269606285
VUT,GBR,0.037818547569046915
VUT,GEO,0.00020612577821621197
VUT,GHA,0.00010882155339003512
VUT,GIN,0.0002510808435646646
VUT,GMB,3.4711164106857804e-06
VUT,GNB,4.338895513357226e-06
VUT,GNQ,0.0004279537368819463
VUT,GRC,0.00030099611372483694
VUT,GRD,4.872913422693499e-06
VUT,GTM,0.000135676492484542
VUT,GUY,0.0002512913698558453
VUT,HKG,0.013634889291942261
VUT,HND,8.088830890167619e-05
VUT,HRV,7.260589651937416e-05
VUT,HTI,8.370730728846094e-05
VUT,HUN,9.355582988564338e-05
VUT,IDN,0.0006089139211206863
VUT,IND,0.0034701048575305955
VUT,IRL,0.023829640346727833
VUT,IRN,0.00010042617568075813
VUT,IRQ,0.0004715840270322378
VUT,ISL,7.189729583198565e-05
VUT,ISR,0.000358793282835309
VUT,ITA,0.005875686091100047
VUT,JAM,3.4942229548397534e-05
VUT,JOR,0.00025664181852438754
VUT,JPN,0.026641583535364242
VUT,KAZ,0.0010546751013639614
VUT,KEN,4.08985831525329e-05
VUT,KGZ,6.8693188375968e-05
VUT,KHM,2.0164310865034112e-05
VUT,KIR,1.940949708933765e-06
VUT,KNA,8.1612313951834e-05
VUT,KOR,0.001775789266108753
VUT,KWT,0.00019859817960960643
VUT,LAO,3.507573402573161e-05
VUT,LBN,6.760461340693638e-05
VUT,LBR,2.3322205232743812e-05
VUT,LBY,1.186649411996278e-05
VUT,LCA,1.5044927638031563e-05
VUT,LKA,7.045955530684952e-05
VUT,LSO,1.607701994357571e-05
VUT,LTU,0.00026541717051530765
VUT,LUX,0.002460133216923188
VUT,LVA,0.0002696122919761513
VUT,MAC,0.0005601437085930332
VUT,MAR,0.00013686776320536906
VUT,MDA,2.813863599194982e-06
VUT,MDG,4.417457763480735e-05
VUT,MDV,9.735557270207455e-06
VUT,MEX,0.0038025258713048366
VUT,MKD,0.00016753784947907637
VUT,MLI,1.6944799046247153e-05
VUT,MLT,0.0016033785032069827
VUT,MMR,0.00016417969839536563
VUT,MNE,2.289858525658763e-05
VUT,MNG,4.2012832059513395e-05
VUT,MOZ,0.00011824902340485627
VUT,MRT,4.379460335316423e-05
VUT,MSR,1.7966621776611755e-05
VUT,MUS,0.004068579755481276
VUT,MWI,0.0008079896359761415
VUT,MYS,0.0010263875565319081
VUT,NCL,0.0003641642706542104
VUT,NER,3.607701760573713e-05
VUT,NGA,0.0009698432755933404
VUT,NIC,5.9332470599813906e-05
VUT,NLD,0.011688979378196776
VUT,NOR,0.00042122203035175536
VUT,NPL,1.0433888382416428e-05
VUT,NZL,0.0035420329620881198
VUT,OMN,0.000961324662981909
VUT,PAK,3.7822845386259556e-05
VUT,PAN,0.0009043285207354412
VUT,PER,6.365082696281205e-05
VUT,PHL,0.0016518919763551475
VUT,PNG,0.0022018636707328426
VUT,POL,0.0014969035477454737
VUT,PRK,0.0001210372130661024
VUT,PRT,0.00027915786210553717
VUT,PRY,1.559434991013715e-05
VUT,PSE,2.531450281757529e-06
VUT,PYF,1.1347880573395822e-06
VUT,QAT,0.0013587931659433798
VUT,ROU,0.0010047290224782504
VUT,RUS,0.0006257046765392404
VUT,RWA,3.4490368240497614e-05
VUT,SAU,0.005935182874902734
VUT,SCG_F,4.4256734236243695e-05
VUT,SDN,1.2842103762019435e-05
VUT,SEN,1.9563540717030804e-05
VUT,SGP,0.027929691215346823
VUT,SLB,2.8646979963337233e-05
VUT,SLE,2.1745825442683846e-05
VUT,SLV,7.462386804215452e-05
VUT,SOM,2.1668803628837267e-05
VUT,SRB,7.69447920327314e-06
VUT,STP,4.73427415776966e-05
VUT,SUR,1.5219510416083807e-05
VUT,SVK,9.139408431034942e-05
VUT,SVN,3.8700894064110546e-05
VUT,SWE,0.0013114709635160423
VUT,SWZ,0.0003656379546924749
VUT,SYC,0.0009556969357835192
VUT,SYR,2.0888315915191946e-05
VUT,TCA,1.04030796568778e-05
VUT,TCD,4.896019966847473e-05
VUT,TGO,0.000161694461201916
VUT,THA,0.004952651539175066
VUT,TJK,5.0793318838023284e-05
VUT,TKM,5.8967900680940095e-05
VUT,TLS,5.134787589771865e-09
VUT,TON,7.342746253373768e-07
VUT,TTO,0.0001441437572200758
VUT,TUN,2.1432603399707764e-05
VUT,TUR,0.004614761976617719
VUT,TUV,1.2323490215452477e-07
VUT,TWN,0.0022670292600346373
VUT,TZA,0.0001352554399021807
VUT,UGA,4.629524490938313e-05
VUT,UKR,6.07548067621807e-05
VUT,URY,0.0004584235664396525
VUT,USA,0.06154448574561172
VUT,UZB,0.00010630037268345716
VUT,VCT,3.100384746704252e-05
VUT,VEN,0.0001917021598765428
VUT,VNM,0.00011799228402536768
VUT,W,0.5680782481775181
VUT,WSM,1.822849594369012e-06
VUT,WXD,0.0029368006836693
VUT,YEM,1.0295249117492589e-05
VUT,ZAF,0.0014456070197236526
VUT,ZMB,6.845185335924873e-05
VUT,ZWE,2.918613266026328e-05
WSM,ABW,0.0014575693447704454
WSM,AFG,0.0007181780219657887
WSM,AGO,0.00797599701871357
WSM,AIA,7.954668913480505e-05
WSM,ALB,7.821368255773846e-05
WSM,ANT_F,0.0017318944447044654
WSM,ARE,0.014998141728240362
WSM,ARG,0.0001243459149592815
WSM,ARM,1.0230347127343431e-05
WSM,ATG,8.08478056023724e-05
WSM,AUS,0.05997090077256768
WSM,AUT,0.0004509580384281904
WSM,AZE,0.00026704139892440277
WSM,BDI,4.807752908099426e-05
WSM,BEL,0.0004575337790069255
WSM,BEN,0.00032541943337363876
WSM,BFA,0.00047017501841240846
WSM,BGD,0.00038868303259815217
WSM,BGR,0.0007260740130777906
WSM,BHR,0.001029463758809382
WSM,BHS,0.0011821344690258531
WSM,BIH,0.00017674136486646748
WSM,BLR,0.00041871713772449894
WSM,BLZ,0.0001276050841500998
WSM,BMU,0.003111128924501076
WSM,BOL,8.431744951588539e-06
WSM,BRA,0.0033632138620703534
WSM,BRB,0.0009261525600757727
WSM,BRN,0.0002653448450990454
WSM,BTN,1.0230347127343431e-05
WSM,BWA,0.000141910987271441
WSM,CAF,5.606919052149383e-05
WSM,CAN,0.005041902848086354
WSM,CHE,0.018007923884752978
WSM,CHL,0.0009421550170224715
WSM,CHN,0.0013709621853925174
WSM,CIV,2.0913533809575506e-05
WSM,CMR,0.0005596969337985633
WSM,COD,0.00013965316751889762
WSM,COG,0.000866543567399868
WSM,COL,0.0003310639827549972
WSM,COM,9.11993351458128e-05
WSM,CPV,0.00010266064049982535
WSM,CRI,4.661058404403105e-05
WSM,CUB,6.761978818210416e-05
WSM,CYM,0.004378467388086892
WSM,CYP,0.005213452503126351
WSM,CZE,0.0006020278651478017
WSM,DEU,0.00275486537721981
WSM,DJI,0.00040823166972116183
WSM,DMA,0.00020903966776725745
WSM,DNK,0.000993466203206685
WSM,DOM,3.016166556434357e-05
WSM,DZA,0.00029238765795436717
WSM,ECU,0.0001362409258024832
WSM,EGY,0.0004659144997833153
WSM,ERI,4.096603466267261e-05
WSM,ESP,0.0023782176719466565
WSM,EST,2.4836017277977132e-05
WSM,ETH,0.0003415877188897333
WSM,FIN,0.0004498227505300189
WSM,FJI,0.00044193313743991675
WSM,FRA,0.0005785822566439897
WSM,FRO,0.00011148144478730413
WSM,GAB,0.0005539312020011078
WSM,GBR,0.012859252950063302
WSM,GEO,0.00039752934897323034
WSM,GHA,0.0008818380639156843
WSM,GIN,0.00020854856008096977
WSM,GMB,5.046290927153444e-05
WSM,GNB,1.984840415230222e-05
WSM,GNQ,0.00014285493451261734
WSM,GRC,0.0024684475477636933
WSM,GRD,1.1882254799402005e-05
WSM,GTM,8.885222308667168e-05
WSM,GUY,0.0004556203724369734
WSM,HKG,0.002223148825495845
WSM,HND,8.306735722351675e-05
WSM,HRV,0.0001319867851952899
WSM,HTI,1.4229366858543137e-05
WSM,HUN,0.0006289367395432268
WSM,IDN,0.001029827306057673
WSM,IND,0.003999281230097602
WSM,IRL,0.014699535498933651
WSM,IRN,0.0001288041522672697
WSM,IRQ,0.0012804708106775868
WSM,ISL,0.00028261015038191236
